Price,Close,High,Low,Open,Volume
Ticker,IWM,IWM,IWM,IWM,IWM
Date,,,,,
2007-01-03,60.52890396118164,61.27234932536139,59.80094445717335,60.93160131780371,54095400
2007-01-04,60.69150924682617,60.86187727812919,59.8473854297902,60.319783750400646,45577600
2007-01-05,59.421478271484375,60.69153149491403,59.398240618883634,60.42047872331186,57486800
2007-01-08,59.189117431640625,59.86286719649319,59.03423528054537,59.59181456951349,46117200
2007-01-09,59.74671936035156,59.870623934250716,59.00327419182564,59.72348762201903,62791800
2007-01-10,60.21140670776367,60.21140670776367,59.29758705129776,59.444729357085286,49239300
2007-01-11,60.583091735839844,60.82316088737091,59.940319462876055,59.986782935204275,49188300
2007-01-12,61.163917541503906,61.21812690311674,60.50565341114868,60.60633216012772,28392800
2007-01-16,60.75349426269531,61.45822217111664,60.637335515926786,61.342057515968314,33914700
2007-01-17,60.490169525146484,61.009031418685744,60.490169525146484,60.575356511653226,27481200
2007-01-18,59.98677444458008,60.50563617339284,59.646026606732605,60.50563617339284,55936200
2007-01-19,60.21913528442383,60.374017524030364,59.52989927393094,59.66154976843436,49715800
2007-01-22,59.77769470214844,60.273324795605255,59.560857274808185,60.26557891366402,46305200
2007-01-23,60.34302520751953,60.621817897658794,59.63055762533131,59.661535247388706,47783000
2007-01-24,61.00128173828125,61.04000524187455,60.35851530062307,60.412724660627426,30401400
2007-01-25,60.2346305847168,61.14070423600585,60.041024800678294,60.95484433767519,57289400
2007-01-26,60.45918273925781,60.65278842318119,59.75446112213254,60.39722750239195,56630200
2007-01-29,60.98579788208008,61.13294011050805,60.42821249896069,60.497913626039264,59602200
2007-01-30,61.31877899169922,61.4504294098651,60.79991729066288,61.094195738629324,33830600
2007-01-31,61.450469970703125,61.77572624499204,60.892884409991154,61.22588656939529,54267500
2007-02-01,62.10869598388672,62.147419480870106,61.59758009228747,61.69825291271772,50571100
2007-02-02,62.1474494934082,62.302331739385984,61.969329592992686,62.26361413208102,26512600
2007-02-05,62.139705657958984,62.31782556424888,61.85317290261236,62.12421979620207,30893400
2007-02-06,62.29457473754883,62.310060594562664,61.79119871312766,62.15517839091493,31445600
2007-02-07,62.8676643371582,62.890896083650816,62.170682400484345,62.379779935676034,30708600
2007-02-08,62.76695251464844,62.83664771087522,62.402972956463095,62.62755621381949,25417000
2007-02-09,62.19388961791992,62.844407805046394,61.72149126428544,62.71275735459134,52164700
2007-02-12,62.023521423339844,62.186155416499666,61.644055892180596,62.17066365125717,39561300
2007-02-13,62.48042297363281,62.48042297363281,61.63629916771674,62.13193512588038,41995800
2007-02-14,62.57338333129883,62.95284896252569,62.356539919361765,62.51917395540927,64326000
2007-02-15,62.61984634399414,62.87540736054002,62.38751707288357,62.503681708438855,44086000
2007-02-16,62.85989761352539,62.93733871228799,62.217125267879375,62.51140971490518,42160800
2007-02-20,63.46394729614258,63.62658128658825,62.03126627073976,62.7282479855884,71903200
2007-02-21,63.58012390136719,63.8821483834154,63.13870305003686,63.23163593235104,39549600
2007-02-22,63.80471420288086,63.85117769489814,63.21615103435319,63.69629544925457,58815900
2007-02-23,63.46394729614258,63.742739982082036,63.2393698792698,63.7040223863765,57987800
2007-02-26,63.4174919128418,63.82019513654708,62.87539823675155,63.75049400197665,78736400
